task_name,arrival_time,start_time,service_time,completion_time,wait_time,turnaround_time
Task-242,332.3790608944266,332.3790608944266,5.780664100843607,338.15972499527015,0.0,5.78066
Task-243,333.9167827797932,333.9167827797932,5.1816403736983006,339.0984231534915,0.0,5.18164
Task-245,338.0860748399506,338.0860748399506,4.304025594117735,342.3901004340683,0.0,4.30403
Task-244,337.25566118399246,337.25566118399246,5.255027190450248,342.5106883744427,0.0,5.25503
Task-246,338.22101377847525,338.22101377847525,4.314968831794153,342.5359826102694,0.0,4.31497
Task-247,338.4969395452355,339.0984231534915,5.305896733688519,344.40431988718007,0.60148,5.90738
Task-248,343.57906195520775,343.57906195520775,3.8108946351043356,347.38995659031207,0.0,3.81089
Task-251,347.6444875192464,347.6444875192464,4.4499598801670395,352.09444739941347,0.0,4.44996
Task-249,346.114405996253,346.114405996253,6.037303060405225,352.15170905665826,0.0,6.0373
Task-250,347.05367216073955,347.05367216073955,6.120138931741913,353.17381109248146,0.0,6.12014
Task-252,353.2289722426506,353.2289722426506,5.057537786664676,358.2865100293153,0.0,5.05754
Task-253,353.24899571105743,353.24899571105743,5.355834162540927,358.60482987359836,0.0,5.35583
Task-254,354.8450963106057,354.8450963106057,5.75145536023714,360.5965516708428,0.0,5.75146
Task-255,357.3141232677297,357.3141232677297,4.744870302467912,362.05899357019763,0.0,4.74487
Task-256,360.8400079174946,360.8400079174946,5.503228699819328,366.3432366173139,0.0,5.50323
Task-257,363.320650423769,363.320650423769,4.669260668854787,367.9899110926238,0.0,4.66926
Task-258,364.0702911743821,364.0702911743821,4.879329140516019,368.9496203148981,0.0,4.87933
Task-259,364.21635599042656,364.21635599042656,5.6585609970140105,369.8749169874406,0.0,5.65856
Task-260,366.15810536572354,366.3432366173139,4.493539666459795,370.8367762837737,0.18513,4.67867
Task-261,368.09501812419745,368.09501812419745,4.984561629496188,373.0795797536936,0.0,4.98456
Task-262,368.2439810292681,368.9496203148981,4.363243574928168,373.31286388982625,0.70564,5.06888
Task-264,373.404714521036,373.404714521036,4.892158653273199,378.2968731743092,0.0,4.89216
Task-263,372.5677458890493,372.5677458890493,6.721370226375975,379.2891161154253,0.0,6.72137
Task-266,374.2254398606129,374.2254398606129,5.301719635690607,379.5271594963035,0.0,5.30172
Task-265,374.0393104116198,374.0393104116198,5.547478101492539,379.5867885131123,0.0,5.54748
Task-267,375.7782774988672,378.2968731743092,4.26308509065826,382.55995826496746,2.5186,6.78168
Task-268,375.80911867805264,379.2891161154253,4.679624686161687,383.968740801587,3.48,8.15962
Task-270,378.4157515886131,379.5867885131123,4.649688434566496,384.2364769476788,1.17104,5.82073
Task-269,378.0169746979243,379.5271594963035,5.472285199884879,384.9994446961884,1.51018,6.98247
Task-271,378.5172906587548,382.55995826496746,5.326399013738071,387.88635727870553,4.04267,9.36907
Task-272,380.58706162133933,383.968740801587,5.087975492291991,389.056716293879,3.38168,8.46965
Task-273,380.9992826433366,384.2364769476788,4.9082120856524485,389.14468903333125,3.23719,8.14541
Task-274,381.2732291118013,384.9994446961884,5.012744927386512,390.0121896235749,3.72622,8.73896
Task-276,383.3777282679049,389.056716293879,3.9995610037509355,393.05627729762995,5.67899,9.67855
Task-277,383.6512405744015,389.14468903333125,4.276976917700904,393.42166595103214,5.49345,9.77043
Task-275,382.818836573544,387.88635727870553,5.657786580646644,393.5441438593522,5.06752,10.72531
Task-278,383.72812881761485,390.0121896235749,4.731161220685461,394.74335084426036,6.28406,11.01522
Task-280,386.6632112049801,393.42166595103214,4.474050399485994,397.8957163505181,6.75845,11.23251
Task-279,385.6619909436594,393.05627729762995,5.099424009838916,398.15570130746886,7.39429,12.49371
Task-281,390.8175082600724,393.5441438593522,5.0614663722373665,398.60561023158954,2.72664,7.7881
Task-282,391.78018234186203,394.74335084426036,4.899381807019468,399.64273265127986,2.96317,7.86255
Task-284,395.3645753590837,398.15570130746886,5.241317288114929,403.3970185955838,2.79113,8.03244
Task-283,395.2153637709861,397.8957163505181,5.560302953859293,403.45601930437743,2.68035,8.24066
Task-285,397.09303515918793,398.60561023158954,4.946138564620971,403.5517487962105,1.51258,6.45871
Task-286,399.83005478044487,399.83005478044487,4.931701618447511,404.7617563988924,0.0,4.9317
Task-288,400.5640736136003,403.45601930437743,5.116925510183832,408.57294481456125,2.89195,8.00887
Task-289,401.3590133144844,403.5517487962105,5.078804035274139,408.63055283148464,2.19274,7.27154
Task-287,400.42133762815877,403.3970185955838,6.088188947689048,409.48520754327285,2.97568,9.06387
