task_name,arrival_time,start_time,service_time,completion_time,wait_time,turnaround_time
Task-279,307.5291879455895,309.46750439268146,5.097682982628597,314.5651873753101,1.93832,7.036
Task-280,307.9100436131961,310.92989302983557,5.054790203431947,315.9846832332675,3.01985,8.07464
Task-281,309.47726102165365,311.17126961822197,5.338374228810734,316.5096438470327,1.69401,7.03238
Task-282,309.5769114310927,312.0700421808667,4.451037805002326,316.52107998586905,2.49313,6.94417
Task-283,310.07332744741063,312.4616371386682,4.971878010459784,317.43351514912797,2.38831,7.36019
Task-285,310.6471843778066,314.5651873753101,4.396295601596472,318.96148297690655,3.918,8.3143
Task-284,310.23572853381927,313.8515060202494,5.44621601894885,319.2977220391983,3.61578,9.06199
Task-286,310.6691035284948,315.9846832332675,4.930645951587042,320.91532918485456,5.31558,10.24623
Task-287,311.1670654089558,316.5096438470327,4.5573570002609225,321.0670008472936,5.34258,9.89994
Task-289,314.77736453722736,317.43351514912797,4.322262913624696,321.75577806275265,2.65615,6.97841
Task-288,311.8336383753198,316.52107998586905,5.999546380676868,322.5206263665459,4.68744,10.68699
Task-290,314.9500554935076,318.96148297690655,4.909943146651057,323.8714261235576,4.01143,8.92137
Task-291,315.9455491729341,319.2977220391983,5.1115789390346595,324.4093009782329,3.35217,8.46375
Task-294,319.488385127525,321.75577806275265,4.157034107774325,325.912812170527,2.26739,6.42443
Task-292,317.09774443261983,320.91532918485456,5.104367220854759,326.01969640570934,3.81758,8.92195
Task-293,319.093562263787,321.0670008472936,5.536143411494628,326.60314425878823,1.97344,7.50958
Task-295,319.8904471131628,322.5206263665459,5.115409277337708,327.63603564388364,2.63018,7.74559
Task-296,320.1065874589897,323.8714261235576,5.806736136288196,329.6781622598458,3.76484,9.57157
Task-297,320.24255936742077,324.4093009782329,5.535550041829592,329.9448510200625,4.16674,9.70229
